count_point_all,count_point_mid,count_point_mid_unique_time
19.0,2.0,2.0
8.0,3.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
17.0,1.0,1.0
5.0,5.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
3.0,1.0,1.0
8.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,3.0,2.0
8.0,3.0,3.0
5.0,5.0,1.0
7.0,1.0,1.0
11.0,4.0,2.0
5.0,5.0,1.0
5.0,5.0,1.0
18.0,4.0,4.0
18.0,4.0,4.0
2.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
8.0,2.0,1.0
2.0,1.0,1.0
9.0,2.0,2.0
1.0,1.0,1.0
11.0,4.0,2.0
5.0,3.0,1.0
2.0,1.0,1.0
5.0,3.0,1.0
3.0,3.0,2.0
5.0,3.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
5.0,1.0,1.0
10.0,3.0,2.0
2.0,2.0,2.0
26.0,2.0,1.0
3.0,3.0,2.0
3.0,3.0,2.0
33.0,11.0,6.0
33.0,11.0,6.0
3.0,1.0,1.0
33.0,11.0,6.0
33.0,11.0,6.0
3.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
21.0,2.0,2.0
8.0,1.0,1.0
21.0,2.0,2.0
3.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
2.0,2.0,1.0
4.0,2.0,1.0
2.0,1.0,1.0
32.0,2.0,2.0
3.0,1.0,1.0
26.0,2.0,1.0
10.0,3.0,2.0
10.0,3.0,2.0
19.0,1.0,1.0
9.0,4.0,2.0
9.0,4.0,2.0
2.0,2.0,1.0
4.0,2.0,2.0
3.0,2.0,1.0
1.0,1.0,1.0
46.0,1.0,1.0
4.0,2.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
33.0,11.0,6.0
33.0,11.0,6.0
33.0,11.0,6.0
33.0,11.0,6.0
33.0,11.0,6.0
258.0,3.0,1.0
258.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,3.0,3.0
6.0,3.0,3.0
20.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
32.0,2.0,2.0
2.0,2.0,1.0
3.0,3.0,1.0
3.0,3.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,2.0
3.0,2.0,1.0
258.0,3.0,1.0
2.0,1.0,1.0
20.0,2.0,1.0
10.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
27.0,1.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,3.0,1.0
2.0,2.0,2.0
4.0,3.0,1.0
9.0,2.0,1.0
4.0,3.0,1.0
6.0,3.0,3.0
4.0,2.0,1.0
6.0,1.0,1.0
4.0,2.0,1.0
9.0,4.0,2.0
2.0,2.0,2.0
9.0,2.0,1.0
1.0,1.0,1.0
33.0,11.0,6.0
1.0,1.0,1.0
1.0,1.0,1.0
33.0,11.0,6.0
5.0,2.0,1.0
9.0,4.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
10.0,1.0,1.0
3.0,1.0,1.0
25.0,9.0,7.0
3.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
4.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
4.0,2.0,1.0
2.0,2.0,2.0
3.0,2.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
18.0,9.0,6.0
17.0,4.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
1.0,1.0,1.0
18.0,9.0,6.0
32.0,5.0,2.0
1.0,1.0,1.0
2.0,1.0,1.0
9.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,9.0,6.0
2.0,1.0,1.0
10.0,2.0,2.0
32.0,5.0,2.0
6.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
25.0,9.0,7.0
19.0,1.0,1.0
5.0,1.0,1.0
3.0,3.0,1.0
3.0,3.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
25.0,9.0,7.0
2.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,2.0
7.0,1.0,1.0
32.0,5.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
6.0,1.0,1.0
18.0,9.0,6.0
3.0,3.0,1.0
3.0,1.0,1.0
18.0,9.0,6.0
25.0,9.0,7.0
25.0,9.0,7.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,2.0,1.0
21.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,9.0,6.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
25.0,9.0,7.0
25.0,9.0,7.0
2.0,2.0,1.0
25.0,9.0,7.0
1.0,1.0,1.0
3.0,2.0,1.0
2.0,2.0,1.0
4.0,2.0,1.0
14.0,1.0,1.0
1.0,1.0,1.0
5.0,2.0,2.0
10.0,2.0,2.0
5.0,2.0,2.0
10.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
3.0,3.0,1.0
16.0,1.0,1.0
1.0,1.0,1.0
17.0,4.0,2.0
3.0,1.0,1.0
9.0,2.0,1.0
18.0,9.0,6.0
1.0,1.0,1.0
3.0,3.0,2.0
28.0,1.0,1.0
4.0,2.0,2.0
32.0,5.0,2.0
4.0,2.0,2.0
1.0,1.0,1.0
21.0,2.0,1.0
17.0,4.0,2.0
4.0,2.0,1.0
2.0,2.0,1.0
25.0,9.0,7.0
18.0,9.0,6.0
2.0,2.0,1.0
18.0,9.0,6.0
1.0,1.0,1.0
3.0,3.0,1.0
84.0,1.0,1.0
4.0,1.0,1.0
2.0,2.0,2.0
4.0,2.0,2.0
1.0,1.0,1.0
4.0,1.0,1.0
32.0,5.0,2.0
1.0,1.0,1.0
12.0,2.0,1.0
17.0,4.0,2.0
1.0,1.0,1.0
30.0,1.0,1.0
2.0,1.0,1.0
42.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
42.0,2.0,1.0
132.0,25.0,11.0
107.0,2.0,1.0
2.0,2.0,1.0
38.0,4.0,2.0
38.0,4.0,2.0
2.0,2.0,1.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
2.0,2.0,1.0
132.0,25.0,11.0
69.0,6.0,1.0
11.0,5.0,1.0
6.0,3.0,3.0
2.0,1.0,1.0
132.0,25.0,11.0
45.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
3.0,2.0,2.0
3.0,2.0,2.0
1.0,1.0,1.0
107.0,2.0,1.0
1.0,1.0,1.0
38.0,4.0,2.0
38.0,4.0,2.0
4.0,1.0,1.0
7.0,2.0,1.0
7.0,2.0,1.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
49.0,5.0,3.0
132.0,25.0,11.0
132.0,25.0,11.0
69.0,6.0,1.0
69.0,6.0,1.0
49.0,5.0,3.0
69.0,6.0,1.0
132.0,25.0,11.0
49.0,5.0,3.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
69.0,6.0,1.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
49.0,5.0,3.0
49.0,5.0,3.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
11.0,5.0,1.0
11.0,5.0,1.0
11.0,5.0,1.0
9.0,1.0,1.0
6.0,3.0,3.0
2.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
5.0,2.0,2.0
132.0,25.0,11.0
2.0,2.0,1.0
2.0,2.0,1.0
11.0,5.0,1.0
6.0,3.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
132.0,25.0,11.0
1.0,1.0,1.0
132.0,25.0,11.0
69.0,6.0,1.0
132.0,25.0,11.0
132.0,25.0,11.0
132.0,25.0,11.0
3.0,1.0,1.0
1.0,1.0,1.0
5.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
24.0,2.0,1.0
24.0,2.0,1.0
5.0,1.0,1.0
2.0,2.0,1.0
5.0,3.0,2.0
3.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
3.0,1.0,1.0
3.0,1.0,1.0
5.0,3.0,2.0
4.0,3.0,2.0
8.0,3.0,1.0
3.0,2.0,1.0
8.0,3.0,1.0
4.0,3.0,2.0
70.0,1.0,1.0
1.0,1.0,1.0
8.0,3.0,1.0
5.0,3.0,2.0
4.0,3.0,2.0
3.0,2.0,1.0
3.0,2.0,1.0
8.0,5.0,2.0
48.0,17.0,17.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,6.0,4.0
5.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
4.0,3.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,2.0
11.0,4.0,2.0
7.0,1.0,1.0
14.0,7.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
67.0,1.0,1.0
1.0,1.0,1.0
15.0,2.0,1.0
5.0,5.0,4.0
1.0,1.0,1.0
5.0,5.0,4.0
1.0,1.0,1.0
4.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
48.0,17.0,17.0
14.0,7.0,5.0
14.0,7.0,5.0
16.0,1.0,1.0
42.0,1.0,1.0
11.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
258.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
3.0,3.0,1.0
15.0,2.0,2.0
1.0,1.0,1.0
48.0,17.0,17.0
14.0,7.0,5.0
1.0,1.0,1.0
15.0,1.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
48.0,17.0,17.0
14.0,7.0,5.0
4.0,1.0,1.0
34.0,1.0,1.0
5.0,5.0,4.0
6.0,1.0,1.0
2.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
19.0,1.0,1.0
2.0,2.0,1.0
9.0,6.0,4.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,3.0,2.0
3.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
6.0,3.0,2.0
69.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,2.0
19.0,3.0,2.0
642.0,8.0,5.0
642.0,8.0,5.0
14.0,1.0,1.0
48.0,17.0,17.0
1.0,1.0,1.0
48.0,17.0,17.0
48.0,17.0,17.0
48.0,17.0,17.0
48.0,17.0,17.0
2.0,2.0,2.0
2.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,4.0
2.0,1.0,1.0
642.0,8.0,5.0
642.0,8.0,5.0
3.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,3.0,2.0
4.0,2.0,1.0
5.0,2.0,1.0
6.0,2.0,1.0
7.0,2.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
11.0,4.0,2.0
2.0,2.0,1.0
4.0,2.0,2.0
2.0,2.0,1.0
10.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,2.0,1.0
8.0,1.0,1.0
4.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
15.0,1.0,1.0
6.0,2.0,1.0
6.0,3.0,2.0
24.0,1.0,1.0
1.0,1.0,1.0
22.0,1.0,1.0
2.0,2.0,1.0
13.0,2.0,1.0
3.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
48.0,17.0,17.0
5.0,5.0,4.0
23.0,1.0,1.0
1.0,1.0,1.0
11.0,4.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
24.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
14.0,7.0,5.0
642.0,8.0,5.0
1.0,1.0,1.0
7.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,1.0,1.0
642.0,8.0,5.0
4.0,2.0,2.0
1.0,1.0,1.0
48.0,17.0,17.0
8.0,1.0,1.0
1.0,1.0,1.0
15.0,2.0,2.0
9.0,6.0,4.0
4.0,3.0,2.0
2.0,2.0,1.0
3.0,3.0,1.0
6.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
5.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
642.0,8.0,5.0
48.0,17.0,17.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
6.0,2.0,1.0
19.0,3.0,2.0
4.0,3.0,2.0
5.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
13.0,2.0,1.0
2.0,2.0,1.0
6.0,2.0,1.0
48.0,17.0,17.0
9.0,6.0,3.0
7.0,1.0,1.0
9.0,6.0,3.0
9.0,6.0,4.0
6.0,2.0,1.0
642.0,8.0,5.0
8.0,5.0,2.0
48.0,17.0,17.0
9.0,6.0,4.0
4.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
4.0,1.0,1.0
69.0,2.0,1.0
33.0,1.0,1.0
2.0,2.0,1.0
4.0,1.0,1.0
209.0,1.0,1.0
206.0,1.0,1.0
11.0,1.0,1.0
19.0,3.0,2.0
4.0,2.0,1.0
48.0,17.0,17.0
1.0,1.0,1.0
48.0,17.0,17.0
15.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,2.0
9.0,6.0,3.0
1.0,1.0,1.0
14.0,7.0,5.0
1.0,1.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
9.0,6.0,3.0
3.0,1.0,1.0
2.0,2.0,1.0
6.0,3.0,2.0
2.0,2.0,2.0
9.0,6.0,4.0
9.0,6.0,3.0
9.0,6.0,3.0
48.0,17.0,17.0
4.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,2.0,1.0
49.0,1.0,1.0
4.0,2.0,1.0
20.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
70.0,2.0,2.0
20.0,2.0,1.0
2.0,1.0,1.0
70.0,2.0,2.0
3.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
14.0,1.0,1.0
7.0,2.0,1.0
10.0,3.0,1.0
10.0,3.0,1.0
5.0,2.0,2.0
5.0,2.0,2.0
1.0,1.0,1.0
10.0,3.0,1.0
7.0,2.0,1.0
4.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
10.0,4.0,2.0
24.0,1.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
10.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,4.0,2.0
10.0,4.0,2.0
1.0,1.0,1.0
5.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
7.0,1.0,1.0
8.0,1.0,1.0
2.0,1.0,1.0
12.0,2.0,1.0
5.0,1.0,1.0
8.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
7.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
8.0,5.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
11.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
4.0,1.0,1.0
22.0,3.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
4.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
22.0,2.0,2.0
5.0,2.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
30.0,1.0,1.0
13.0,1.0,1.0
4.0,2.0,1.0
4.0,2.0,1.0
27.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
642.0,1.0,1.0
85.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,3.0,2.0
18.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
18.0,2.0,1.0
2.0,1.0,1.0
5.0,3.0,2.0
5.0,3.0,2.0
2.0,1.0,1.0
22.0,2.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
31.0,4.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
31.0,4.0,3.0
8.0,5.0,5.0
1.0,1.0,1.0
31.0,4.0,3.0
27.0,4.0,2.0
2.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
27.0,4.0,2.0
8.0,1.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
2.0,2.0,1.0
8.0,5.0,5.0
8.0,2.0,1.0
8.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
22.0,2.0,2.0
10.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
12.0,2.0,1.0
7.0,1.0,1.0
85.0,2.0,1.0
2.0,2.0,1.0
10.0,1.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
32.0,1.0,1.0
27.0,2.0,1.0
16.0,1.0,1.0
18.0,2.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
6.0,1.0,1.0
2.0,1.0,1.0
7.0,1.0,1.0
23.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
8.0,1.0,1.0
2.0,2.0,1.0
10.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,5.0,5.0
7.0,3.0,2.0
8.0,5.0,5.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,1.0,1.0
19.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
5.0,3.0,2.0
6.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
27.0,4.0,2.0
8.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
31.0,4.0,3.0
6.0,1.0,1.0
27.0,4.0,2.0
22.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,2.0,1.0
38.0,1.0,1.0
22.0,3.0,3.0
22.0,3.0,3.0
1.0,1.0,1.0
24.0,2.0,1.0
1.0,1.0,1.0
24.0,2.0,1.0
1.0,1.0,1.0
12.0,1.0,1.0
5.0,1.0,1.0
3.0,3.0,2.0
2.0,1.0,1.0
39.0,3.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
5.0,1.0,1.0
7.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
3.0,1.0,1.0
4.0,3.0,3.0
1.0,1.0,1.0
11.0,1.0,1.0
642.0,3.0,1.0
642.0,3.0,1.0
15.0,2.0,1.0
4.0,3.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,2.0,2.0
3.0,2.0,2.0
20.0,2.0,1.0
1.0,1.0,1.0
24.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
13.0,2.0,2.0
2.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
2.0,1.0,1.0
16.0,4.0,2.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
642.0,3.0,1.0
1.0,1.0,1.0
27.0,2.0,1.0
15.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,3.0,3.0
69.0,2.0,2.0
69.0,2.0,2.0
20.0,2.0,1.0
8.0,1.0,1.0
4.0,2.0,1.0
13.0,2.0,2.0
12.0,2.0,1.0
12.0,2.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
12.0,1.0,1.0
2.0,2.0,1.0
16.0,4.0,2.0
16.0,4.0,2.0
3.0,1.0,1.0
8.0,1.0,1.0
48.0,2.0,1.0
1.0,1.0,1.0
16.0,4.0,2.0
4.0,2.0,1.0
39.0,3.0,1.0
3.0,1.0,1.0
48.0,2.0,1.0
3.0,2.0,1.0
39.0,3.0,1.0
27.0,2.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
7.0,1.0,1.0
7.0,1.0,1.0
4.0,4.0,1.0
4.0,4.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
4.0,4.0,1.0
4.0,4.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,5.0,4.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
37.0,5.0,4.0
5.0,4.0,3.0
8.0,3.0,2.0
37.0,5.0,4.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
37.0,5.0,4.0
37.0,5.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
7.0,5.0,4.0
2.0,2.0,1.0
2.0,2.0,1.0
15.0,4.0,4.0
1.0,1.0,1.0
5.0,4.0,3.0
15.0,4.0,4.0
1.0,1.0,1.0
22.0,3.0,1.0
3.0,3.0,1.0
7.0,5.0,4.0
7.0,5.0,4.0
22.0,3.0,1.0
15.0,4.0,4.0
1.0,1.0,1.0
12.0,3.0,1.0
12.0,3.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
3.0,1.0,1.0
9.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
5.0,4.0,3.0
22.0,3.0,1.0
12.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,1.0,1.0
8.0,3.0,2.0
19.0,2.0,2.0
2.0,2.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,3.0,2.0
2.0,1.0,1.0
9.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
8.0,3.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
8.0,3.0,1.0
1.0,1.0,1.0
6.0,2.0,2.0
1.0,1.0,1.0
8.0,3.0,1.0
9.0,3.0,2.0
6.0,2.0,2.0
3.0,1.0,1.0
35.0,1.0,1.0
2.0,2.0,1.0
25.0,2.0,1.0
13.0,3.0,2.0
13.0,3.0,2.0
25.0,2.0,1.0
6.0,2.0,2.0
1.0,1.0,1.0
13.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
6.0,2.0,2.0
3.0,3.0,1.0
3.0,1.0,1.0
7.0,5.0,4.0
5.0,4.0,3.0
1.0,1.0,1.0
15.0,4.0,4.0
19.0,2.0,2.0
37.0,5.0,4.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
38.0,2.0,1.0
77.0,2.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
38.0,2.0,1.0
1.0,1.0,1.0
13.0,4.0,1.0
1.0,1.0,1.0
77.0,2.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
41.0,3.0,1.0
41.0,3.0,1.0
41.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,4.0,1.0
13.0,4.0,1.0
13.0,4.0,1.0
4.0,2.0,1.0
18.0,1.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
70.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
11.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
11.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
1.0,1.0,1.0
18.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
70.0,3.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
70.0,3.0,2.0
5.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
15.0,3.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,3.0,2.0
9.0,1.0,1.0
14.0,2.0,1.0
5.0,3.0,2.0
1.0,1.0,1.0
32.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,5.0,3.0
6.0,1.0,1.0
4.0,1.0,1.0
4.0,1.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
5.0,3.0,2.0
1.0,1.0,1.0
5.0,2.0,1.0
1.0,1.0,1.0
32.0,1.0,1.0
1.0,1.0,1.0
8.0,1.0,1.0
3.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
9.0,5.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
9.0,5.0,3.0
4.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,1.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
9.0,5.0,3.0
9.0,5.0,3.0
32.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
14.0,2.0,1.0
10.0,4.0,3.0
15.0,3.0,2.0
5.0,1.0,1.0
8.0,1.0,1.0
2.0,2.0,1.0
78.0,1.0,1.0
10.0,4.0,3.0
8.0,3.0,3.0
8.0,3.0,3.0
